Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69304_04 ORV4 NG OUTLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69304_03 ORV4 LNG INLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,FY69304_02B ORV4 LNG INLET FLOW,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69106_06B INTKP6 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69302_04 ORV2 NG OUTLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69302_03 ORV2 LNG INLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69105_06B INTKP5 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,FY69302_02B ORV2 LNG INLET FLOW,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69301_04 ORV1 NG OUTLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69301_03 ORV1 LNG INLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,FY69301_02B ORV1 LNG INLET FLOW,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69102_13 N2 TO TK2 INTSPC SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69102_03 OLS LNG TO TK2 INLET,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69104_06B INTKP4 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69103_06B INTKP3 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69101_13 N2 TO TK1 INTSPC SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69102_06B INTKP2 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69101_03 OLS LNG TO TK1 INLET,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,HY69101_06B INTKP1 DISCH TO RECO,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_32 GBS HTR XF ETX690V32,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_31 GBS HTR XF ETX690V31,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_30 GBS HTR XF ETX690V30,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_29 GBS HTR XF ETX690V29,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_28 GBS HTR XF ETX690V28,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_27 GBS HTR XF ETX690V27,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_26 GBS HTR XF ETX690V26,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_25 GBS HTR XF ETX690V25,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_24 GBS HTR XF ETX690V24,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_23 GBS HTR XF ETX690V23,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_22 GBS HTR XF ETX690V22,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_21 GBS HTR XF ETX690V21,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_20 GBS HTR XF ETX690V20,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_19 GBS HTR XF ETX690V19,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_18 GBS HTR XF ETX690V18,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_17 GBS HTR XF ETX690V17,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_16 GBS HTR XF ETX690V16,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_15 GBS HTR XF ETX690V15,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_14 GBS HTR XF ETX690V14,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_13 GBS HTR XF ETX690V13,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_12 GBS HTR XF ETX690V12,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_11 GBS HTR XF ETX690V11,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_10 GBS HTR XF ETX690V10,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_09 GBS HTR XF ETX690V09,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_08 GBS HTR XF ETX690V08,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_07 GBS HTR XF ETX690V07,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_06 GBS HTR XF ETX690V06,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_05 GBS HTR XF ETX690V05,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_04 GBS HTR XF ETX690V04,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_03 GBS HTR XF ETX690V03,FALSE
